"YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","OP_UNIQUE_CARRIER","OP_CARRIER_AIRLINE_ID","OP_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","ORIGIN_STATE_FIPS","ORIGIN_STATE_NM","ORIGIN_WAC","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEST_STATE_FIPS","DEST_STATE_NM","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","FIRST_DEP_TIME","TOTAL_ADD_GTIME","LONGEST_ADD_GTIME","DIV_AIRPORT_LANDINGS","DIV_REACHED_DEST","DIV_ACTUAL_ELAPSED_TIME","DIV_ARR_DELAY","DIV_DISTANCE","DIV1_AIRPORT","DIV1_AIRPORT_ID","DIV1_AIRPORT_SEQ_ID","DIV1_WHEELS_ON","DIV1_TOTAL_GTIME","DIV1_LONGEST_GTIME","DIV1_WHEELS_OFF","DIV1_TAIL_NUM","DIV2_AIRPORT","DIV2_AIRPORT_ID","DIV2_AIRPORT_SEQ_ID","DIV2_WHEELS_ON","DIV2_TOTAL_GTIME","DIV2_LONGEST_GTIME","DIV2_WHEELS_OFF","DIV2_TAIL_NUM","DIV3_AIRPORT","DIV3_AIRPORT_ID","DIV3_AIRPORT_SEQ_ID","DIV3_WHEELS_ON","DIV3_TOTAL_GTIME","DIV3_LONGEST_GTIME","DIV3_WHEELS_OFF","DIV3_TAIL_NUM","DIV4_AIRPORT","DIV4_AIRPORT_ID","DIV4_AIRPORT_SEQ_ID","DIV4_WHEELS_ON","DIV4_TOTAL_GTIME","DIV4_LONGEST_GTIME","DIV4_WHEELS_OFF","DIV4_TAIL_NUM","DIV5_AIRPORT","DIV5_AIRPORT_ID","DIV5_AIRPORT_SEQ_ID","DIV5_WHEELS_ON","DIV5_TOTAL_GTIME","DIV5_LONGEST_GTIME","DIV5_WHEELS_OFF","DIV5_TAIL_NUM"
1989,4,11,29,3,1989-11-29,AA,19805,AA,,35,14492,1449201,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,10693,1069301,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,1925,1923,-2.00,0.00,0.00,-1,1900-1959,,,,,1959,2001,2.00,2.00,0.00,0,1900-1959,0.00,,0.00,94.00,98.00,,1.00,443.00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,30,4,1989-11-30,AA,19805,AA,,35,14492,1449201,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,10693,1069301,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,1925,1925,0.00,0.00,0.00,0,1900-1959,,,,,1959,1954,-5.00,0.00,0.00,-1,1900-1959,0.00,,0.00,94.00,89.00,,1.00,443.00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,1,3,1989-11-01,AA,19805,AA,,36,12892,1289201,32575,LAX,"Los Angeles, CA",CA,06,California,91,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1330,1334,4.00,4.00,0.00,0,1300-1359,,,,,2117,2116,-1.00,0.00,0.00,-1,2100-2159,0.00,,0.00,287.00,282.00,,1.00,2288.00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,2,4,1989-11-02,AA,19805,AA,,36,12892,1289201,32575,LAX,"Los Angeles, CA",CA,06,California,91,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1330,1328,-2.00,0.00,0.00,-1,1300-1359,,,,,2117,2131,14.00,14.00,0.00,0,2100-2159,0.00,,0.00,287.00,303.00,,1.00,2288.00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,3,5,1989-11-03,AA,19805,AA,,36,12892,1289201,32575,LAX,"Los Angeles, CA",CA,06,California,91,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1330,1329,-1.00,0.00,0.00,-1,1300-1359,,,,,2117,2127,10.00,10.00,0.00,0,2100-2159,0.00,,0.00,287.00,298.00,,1.00,2288.00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,4,6,1989-11-04,AA,19805,AA,,36,12892,1289201,32575,LAX,"Los Angeles, CA",CA,06,California,91,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1330,1330,0.00,0.00,0.00,0,1300-1359,,,,,2117,2134,17.00,17.00,1.00,1,2100-2159,0.00,,0.00,287.00,304.00,,1.00,2288.00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,5,7,1989-11-05,AA,19805,AA,,36,12892,1289201,32575,LAX,"Los Angeles, CA",CA,06,California,91,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1330,1329,-1.00,0.00,0.00,-1,1300-1359,,,,,2117,2059,-18.00,0.00,0.00,-2,2100-2159,0.00,,0.00,287.00,270.00,,1.00,2288.00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,6,1,1989-11-06,AA,19805,AA,,36,12892,1289201,32575,LAX,"Los Angeles, CA",CA,06,California,91,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1330,1332,2.00,2.00,0.00,0,1300-1359,,,,,2117,2059,-18.00,0.00,0.00,-2,2100-2159,0.00,,0.00,287.00,267.00,,1.00,2288.00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,7,2,1989-11-07,AA,19805,AA,,36,12892,1289201,32575,LAX,"Los Angeles, CA",CA,06,California,91,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1330,1328,-2.00,0.00,0.00,-1,1300-1359,,,,,2117,2054,-23.00,0.00,0.00,-2,2100-2159,0.00,,0.00,287.00,266.00,,1.00,2288.00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,8,3,1989-11-08,AA,19805,AA,,36,12892,1289201,32575,LAX,"Los Angeles, CA",CA,06,California,91,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1330,1328,-2.00,0.00,0.00,-1,1300-1359,,,,,2117,2118,1.00,1.00,0.00,0,2100-2159,0.00,,0.00,287.00,290.00,,1.00,2288.00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,9,4,1989-11-09,AA,19805,AA,,36,12892,1289201,32575,LAX,"Los Angeles, CA",CA,06,California,91,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1330,1328,-2.00,0.00,0.00,-1,1300-1359,,,,,2117,2130,13.00,13.00,0.00,0,2100-2159,0.00,,0.00,287.00,302.00,,1.00,2288.00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,10,5,1989-11-10,AA,19805,AA,,36,12892,1289201,32575,LAX,"Los Angeles, CA",CA,06,California,91,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1330,1328,-2.00,0.00,0.00,-1,1300-1359,,,,,2117,2144,27.00,27.00,1.00,1,2100-2159,0.00,,0.00,287.00,316.00,,1.00,2288.00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,11,6,1989-11-11,AA,19805,AA,,36,12892,1289201,32575,LAX,"Los Angeles, CA",CA,06,California,91,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1330,1325,-5.00,0.00,0.00,-1,1300-1359,,,,,2117,2118,1.00,1.00,0.00,0,2100-2159,0.00,,0.00,287.00,293.00,,1.00,2288.00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,12,7,1989-11-12,AA,19805,AA,,36,12892,1289201,32575,LAX,"Los Angeles, CA",CA,06,California,91,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1330,1330,0.00,0.00,0.00,0,1300-1359,,,,,2117,2126,9.00,9.00,0.00,0,2100-2159,0.00,,0.00,287.00,296.00,,1.00,2288.00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,13,1,1989-11-13,AA,19805,AA,,36,12892,1289201,32575,LAX,"Los Angeles, CA",CA,06,California,91,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1330,1328,-2.00,0.00,0.00,-1,1300-1359,,,,,2117,2105,-12.00,0.00,0.00,-1,2100-2159,0.00,,0.00,287.00,277.00,,1.00,2288.00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,14,2,1989-11-14,AA,19805,AA,,36,12892,1289201,32575,LAX,"Los Angeles, CA",CA,06,California,91,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1330,1330,0.00,0.00,0.00,0,1300-1359,,,,,2117,2109,-8.00,0.00,0.00,-1,2100-2159,0.00,,0.00,287.00,279.00,,1.00,2288.00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,15,3,1989-11-15,AA,19805,AA,,36,12892,1289201,32575,LAX,"Los Angeles, CA",CA,06,California,91,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1330,1330,0.00,0.00,0.00,0,1300-1359,,,,,2117,2112,-5.00,0.00,0.00,-1,2100-2159,0.00,,0.00,287.00,282.00,,1.00,2288.00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,16,4,1989-11-16,AA,19805,AA,,36,12892,1289201,32575,LAX,"Los Angeles, CA",CA,06,California,91,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1330,1329,-1.00,0.00,0.00,-1,1300-1359,,,,,2117,2110,-7.00,0.00,0.00,-1,2100-2159,0.00,,0.00,287.00,281.00,,1.00,2288.00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,17,5,1989-11-17,AA,19805,AA,,36,12892,1289201,32575,LAX,"Los Angeles, CA",CA,06,California,91,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1330,1326,-4.00,0.00,0.00,-1,1300-1359,,,,,2117,2114,-3.00,0.00,0.00,-1,2100-2159,0.00,,0.00,287.00,288.00,,1.00,2288.00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,18,6,1989-11-18,AA,19805,AA,,36,12892,1289201,32575,LAX,"Los Angeles, CA",CA,06,California,91,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1330,1327,-3.00,0.00,0.00,-1,1300-1359,,,,,2117,2208,51.00,51.00,1.00,3,2100-2159,0.00,,0.00,287.00,341.00,,1.00,2288.00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,19,7,1989-11-19,AA,19805,AA,,36,12892,1289201,32575,LAX,"Los Angeles, CA",CA,06,California,91,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1330,1329,-1.00,0.00,0.00,-1,1300-1359,,,,,2117,2124,7.00,7.00,0.00,0,2100-2159,0.00,,0.00,287.00,295.00,,1.00,2288.00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,20,1,1989-11-20,AA,19805,AA,,36,12892,1289201,32575,LAX,"Los Angeles, CA",CA,06,California,91,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1330,1337,7.00,7.00,0.00,0,1300-1359,,,,,2117,2128,11.00,11.00,0.00,0,2100-2159,0.00,,0.00,287.00,291.00,,1.00,2288.00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,21,2,1989-11-21,AA,19805,AA,,36,12892,1289201,32575,LAX,"Los Angeles, CA",CA,06,California,91,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1330,1334,4.00,4.00,0.00,0,1300-1359,,,,,2117,2105,-12.00,0.00,0.00,-1,2100-2159,0.00,,0.00,287.00,271.00,,1.00,2288.00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,22,3,1989-11-22,AA,19805,AA,,36,12892,1289201,32575,LAX,"Los Angeles, CA",CA,06,California,91,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1330,1329,-1.00,0.00,0.00,-1,1300-1359,,,,,2117,2118,1.00,1.00,0.00,0,2100-2159,0.00,,0.00,287.00,289.00,,1.00,2288.00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,25,6,1989-11-25,AA,19805,AA,,36,12892,1289201,32575,LAX,"Los Angeles, CA",CA,06,California,91,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1330,1331,1.00,1.00,0.00,0,1300-1359,,,,,2117,2051,-26.00,0.00,0.00,-2,2100-2159,0.00,,0.00,287.00,260.00,,1.00,2288.00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,26,7,1989-11-26,AA,19805,AA,,36,12892,1289201,32575,LAX,"Los Angeles, CA",CA,06,California,91,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1330,1330,0.00,0.00,0.00,0,1300-1359,,,,,2117,2059,-18.00,0.00,0.00,-2,2100-2159,0.00,,0.00,287.00,269.00,,1.00,2288.00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,27,1,1989-11-27,AA,19805,AA,,36,12892,1289201,32575,LAX,"Los Angeles, CA",CA,06,California,91,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1330,1330,0.00,0.00,0.00,0,1300-1359,,,,,2117,2048,-29.00,0.00,0.00,-2,2100-2159,0.00,,0.00,287.00,258.00,,1.00,2288.00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,28,2,1989-11-28,AA,19805,AA,,36,12892,1289201,32575,LAX,"Los Angeles, CA",CA,06,California,91,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1330,1328,-2.00,0.00,0.00,-1,1300-1359,,,,,2117,2103,-14.00,0.00,0.00,-1,2100-2159,0.00,,0.00,287.00,275.00,,1.00,2288.00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,29,3,1989-11-29,AA,19805,AA,,36,12892,1289201,32575,LAX,"Los Angeles, CA",CA,06,California,91,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1330,1329,-1.00,0.00,0.00,-1,1300-1359,,,,,2117,2107,-10.00,0.00,0.00,-1,2100-2159,0.00,,0.00,287.00,278.00,,1.00,2288.00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,30,4,1989-11-30,AA,19805,AA,,36,12892,1289201,32575,LAX,"Los Angeles, CA",CA,06,California,91,12264,1226401,30852,IAD,"Washington, DC",VA,51,Virginia,38,1330,1327,-3.00,0.00,0.00,-1,1300-1359,,,,,2117,2058,-19.00,0.00,0.00,-2,2100-2159,0.00,,0.00,287.00,271.00,,1.00,2288.00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,1,3,1989-11-01,AA,19805,AA,,37,11298,1129801,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,2155,2158,3.00,3.00,0.00,0,2100-2159,,,,,2335,2331,-4.00,0.00,0.00,-1,2300-2359,0.00,,0.00,220.00,213.00,,1.00,1465.00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,2,4,1989-11-02,AA,19805,AA,,37,11298,1129801,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,2155,2209,14.00,14.00,0.00,0,2100-2159,,,,,2342,2345,3.00,3.00,0.00,0,2300-2359,0.00,,0.00,227.00,216.00,,1.00,1465.00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,3,5,1989-11-03,AA,19805,AA,,37,11298,1129801,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,2155,2159,4.00,4.00,0.00,0,2100-2159,,,,,2342,2348,6.00,6.00,0.00,0,2300-2359,0.00,,0.00,227.00,229.00,,1.00,1465.00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,4,6,1989-11-04,AA,19805,AA,,37,11298,1129801,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,2155,2156,1.00,1.00,0.00,0,2100-2159,,,,,2342,2343,1.00,1.00,0.00,0,2300-2359,0.00,,0.00,227.00,227.00,,1.00,1465.00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,5,7,1989-11-05,AA,19805,AA,,37,11298,1129801,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,2155,2156,1.00,1.00,0.00,0,2100-2159,,,,,2342,2350,8.00,8.00,0.00,0,2300-2359,0.00,,0.00,227.00,234.00,,1.00,1465.00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,6,1,1989-11-06,AA,19805,AA,,37,11298,1129801,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,2155,2156,1.00,1.00,0.00,0,2100-2159,,,,,2342,2346,4.00,4.00,0.00,0,2300-2359,0.00,,0.00,227.00,230.00,,1.00,1465.00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,7,2,1989-11-07,AA,19805,AA,,37,11298,1129801,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,2155,2156,1.00,1.00,0.00,0,2100-2159,,,,,2342,2350,8.00,8.00,0.00,0,2300-2359,0.00,,0.00,227.00,234.00,,1.00,1465.00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,8,3,1989-11-08,AA,19805,AA,,37,11298,1129801,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,2155,2158,3.00,3.00,0.00,0,2100-2159,,,,,2342,2330,-12.00,0.00,0.00,-1,2300-2359,0.00,,0.00,227.00,212.00,,1.00,1465.00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,9,4,1989-11-09,AA,19805,AA,,37,11298,1129801,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,2155,2155,0.00,0.00,0.00,0,2100-2159,,,,,2342,2325,-17.00,0.00,0.00,-2,2300-2359,0.00,,0.00,227.00,210.00,,1.00,1465.00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,10,5,1989-11-10,AA,19805,AA,,37,11298,1129801,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,2155,2158,3.00,3.00,0.00,0,2100-2159,,,,,2342,2321,-21.00,0.00,0.00,-2,2300-2359,0.00,,0.00,227.00,203.00,,1.00,1465.00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,11,6,1989-11-11,AA,19805,AA,,37,11298,1129801,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,2155,2156,1.00,1.00,0.00,0,2100-2159,,,,,2342,2324,-18.00,0.00,0.00,-2,2300-2359,0.00,,0.00,227.00,208.00,,1.00,1465.00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,12,7,1989-11-12,AA,19805,AA,,37,11298,1129801,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,2155,2156,1.00,1.00,0.00,0,2100-2159,,,,,2342,0006,24.00,24.00,1.00,1,2300-2359,0.00,,0.00,227.00,250.00,,1.00,1465.00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,13,1,1989-11-13,AA,19805,AA,,37,11298,1129801,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,2155,2200,5.00,5.00,0.00,0,2100-2159,,,,,2342,2344,2.00,2.00,0.00,0,2300-2359,0.00,,0.00,227.00,224.00,,1.00,1465.00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,14,2,1989-11-14,AA,19805,AA,,37,11298,1129801,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,2155,2156,1.00,1.00,0.00,0,2100-2159,,,,,2342,2350,8.00,8.00,0.00,0,2300-2359,0.00,,0.00,227.00,234.00,,1.00,1465.00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,15,3,1989-11-15,AA,19805,AA,,37,11298,1129801,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,2155,2222,27.00,27.00,1.00,1,2100-2159,,,,,2342,0008,26.00,26.00,1.00,1,2300-2359,0.00,,0.00,227.00,226.00,,1.00,1465.00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,16,4,1989-11-16,AA,19805,AA,,37,11298,1129801,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,2155,2154,-1.00,0.00,0.00,-1,2100-2159,,,,,2342,2349,7.00,7.00,0.00,0,2300-2359,0.00,,0.00,227.00,235.00,,1.00,1465.00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,17,5,1989-11-17,AA,19805,AA,,37,11298,1129801,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,2155,2202,7.00,7.00,0.00,0,2100-2159,,,,,2342,2325,-17.00,0.00,0.00,-2,2300-2359,0.00,,0.00,227.00,203.00,,1.00,1465.00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,18,6,1989-11-18,AA,19805,AA,,37,11298,1129801,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,2155,2155,0.00,0.00,0.00,0,2100-2159,,,,,2342,2321,-21.00,0.00,0.00,-2,2300-2359,0.00,,0.00,227.00,206.00,,1.00,1465.00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,19,7,1989-11-19,AA,19805,AA,,37,11298,1129801,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,2155,2211,16.00,16.00,1.00,1,2100-2159,,,,,2342,2336,-6.00,0.00,0.00,-1,2300-2359,0.00,,0.00,227.00,205.00,,1.00,1465.00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,20,1,1989-11-20,AA,19805,AA,,37,11298,1129801,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,2155,2157,2.00,2.00,0.00,0,2100-2159,,,,,2342,2321,-21.00,0.00,0.00,-2,2300-2359,0.00,,0.00,227.00,204.00,,1.00,1465.00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,21,2,1989-11-21,AA,19805,AA,,37,11298,1129801,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,2155,2204,9.00,9.00,0.00,0,2100-2159,,,,,2342,2400,18.00,18.00,1.00,1,2300-2359,0.00,,0.00,227.00,236.00,,1.00,1465.00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,22,3,1989-11-22,AA,19805,AA,,37,11298,1129801,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,2155,2205,10.00,10.00,0.00,0,2100-2159,,,,,2342,0003,21.00,21.00,1.00,1,2300-2359,0.00,,0.00,227.00,238.00,,1.00,1465.00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
